"체류자격별","성별","행정구역(시군구)별","항목","단위","2023 년",
"취재(D-5)","계","익산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","임실군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","장수군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","전주시 덕진구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","전주시 완산구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","정읍시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","진안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","제주특별자치도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","서귀포시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","제주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","충청남도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","계룡시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","공주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","금산군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","논산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","당진시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","보령시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","부여군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","서산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","서천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","아산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","예산군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","천안시 동남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","천안시 서북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","청양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","태안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","홍성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","충청북도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","괴산군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","단양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","보은군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","영동군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","옥천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","음성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","제천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","증평군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","진천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","청주시 상당구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","청주시 서원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","청주시 청원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","청주시 흥덕구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","계","충주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","총계","지역 및 체류자격별 등록외국인 현황[명]","명","98",
"취재(D-5)","남성","강원특별자치도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","강릉시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","고성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동해시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","삼척시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","속초시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","양구군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","양양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영월군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","원주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","인제군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","정선군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","철원군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","춘천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","태백시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","평창군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","홍천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","화천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","횡성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","경기도","지역 및 체류자격별 등록외국인 현황[명]","명","2",
"취재(D-5)","남성","가평군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","고양시 덕양구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","고양시 일산동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","고양시 일산서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","과천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","광명시","지역 및 체류자격별 등록외국인 현황[명]","명","1",
"취재(D-5)","남성","광주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","구리시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","군포시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","김포시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","남양주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동두천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","부천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","성남시 분당구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","성남시 수정구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","성남시 중원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","수원시 권선구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","수원시 영통구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","수원시 장안구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","수원시 팔달구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","시흥시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","안산시 단원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","안산시 상록구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","안성시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","안양시 동안구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","안양시 만안구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","양주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","양평군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","여주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","연천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","오산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","용인시 기흥구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","용인시 수지구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","용인시 처인구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","의왕시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","의정부시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","이천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","파주시","지역 및 체류자격별 등록외국인 현황[명]","명","1",
"취재(D-5)","남성","평택시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","포천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","하남시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","화성시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","경상남도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","거제시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","거창군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","고성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","김해시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","남해군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","밀양시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","사천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","산청군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","양산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","의령군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","진주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","창녕군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","창원시 마산합포구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","창원시 마산회원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","창원시 성산구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","창원시 의창구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","창원시 진해구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","통영시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","하동군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","함안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","함양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","합천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","경상북도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","경산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","경주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","고령군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","구미시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","김천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","문경시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","봉화군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","상주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","성주군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","안동시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영덕군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","예천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","울릉군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","울진군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","의성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","청도군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","청송군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","칠곡군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","포항시 남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","포항시 북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","광주광역시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","광산구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","대구광역시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","군위군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","달서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","달성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","수성구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","대전광역시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","대덕구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","유성구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","부산광역시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","강서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","금정구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","기장군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동래구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","부산진구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","사상구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","사하구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","수영구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","연제구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영도구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","해운대구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서울특별시","지역 및 체류자격별 등록외국인 현황[명]","명","96",
"취재(D-5)","남성","강남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","강동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","강북구","지역 및 체류자격별 등록외국인 현황[명]","명","1",
"취재(D-5)","남성","강서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","관악구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","광진구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","구로구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","금천구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","노원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","도봉구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동대문구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동작구","지역 및 체류자격별 등록외국인 현황[명]","명","1",
"취재(D-5)","남성","마포구","지역 및 체류자격별 등록외국인 현황[명]","명","23",
"취재(D-5)","남성","서대문구","지역 및 체류자격별 등록외국인 현황[명]","명","10",
"취재(D-5)","남성","서초구","지역 및 체류자격별 등록외국인 현황[명]","명","2",
"취재(D-5)","남성","성동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","성북구","지역 및 체류자격별 등록외국인 현황[명]","명","2",
"취재(D-5)","남성","송파구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","양천구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영등포구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","용산구","지역 및 체류자격별 등록외국인 현황[명]","명","29",
"취재(D-5)","남성","은평구","지역 및 체류자격별 등록외국인 현황[명]","명","1",
"취재(D-5)","남성","종로구","지역 및 체류자격별 등록외국인 현황[명]","명","13",
"취재(D-5)","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","14",
"취재(D-5)","남성","중랑구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","세종특별자치시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","울산광역시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","울주군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","인천광역시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","강화군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","계양구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","남동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","미추홀구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","부평구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","연수구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","옹진군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","전라남도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","강진군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","고흥군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","곡성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","광양시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","구례군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","나주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","담양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","목포시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","무안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","보성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","순천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","신안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","여수시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영광군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영암군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","완도군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","장성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","장흥군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","진도군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","함평군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","해남군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","화순군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","전북특별자치도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","고창군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","군산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","김제시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","남원시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","무주군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","부안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","순창군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","완주군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","익산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","임실군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","장수군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","전주시 덕진구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","전주시 완산구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","정읍시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","진안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","제주특별자치도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서귀포시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","제주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","충청남도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","계룡시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","공주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","금산군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","논산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","당진시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","보령시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","부여군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","서천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","아산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","예산군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","천안시 동남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","천안시 서북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","청양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","태안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","홍성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","충청북도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","괴산군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","단양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","보은군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","영동군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","옥천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","음성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","제천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","증평군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","진천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","청주시 상당구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","청주시 서원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","청주시 청원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","청주시 흥덕구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","남성","충주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","총계","지역 및 체류자격별 등록외국인 현황[명]","명","45",
"취재(D-5)","여성","강원특별자치도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","강릉시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","고성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
